user,item,title,rating
883,387,"Age of Innocence, The (1993)",5
865,271,Starship Troopers (1997),1
527,275,Sense and Sensibility (1995),3
653,191,Amadeus (1984),5
872,905,Great Expectations (1998),4
782,312,Midnight in the Garden of Good and Evil (1997),4
95,110,Operation Dumbo Drop (1995),2
881,456,Beverly Hills Ninja (1997),1
722,294,Liar Liar (1997),2
931,127,"Godfather, The (1972)",5
705,419,Mary Poppins (1964),3
712,418,Cinderella (1950),3
71,98,"Silence of the Lambs, The (1991)",4
805,21,Muppet Treasure Island (1996),2
900,1132,Feeling Minnesota (1996),1
393,748,"Saint, The (1997)",3
495,633,"Christmas Carol, A (1938)",5
580,288,Scream (1996),5
620,82,Jurassic Park (1993),5
900,871,Vegas Vacation (1997),1
256,984,Shadow Conspiracy (1997),3
836,292,Rosewood (1997),5
796,449,Star Trek: The Motion Picture (1979),4
493,1013,Anaconda (1997),1
892,425,Bob Roberts (1992),5
301,367,Clueless (1995),4
524,495,Around the World in 80 Days (1956),4
802,134,Citizen Kane (1941),3
859,1048,She's the One (1996),3
456,191,Amadeus (1984),3
870,265,"Hunt for Red October, The (1990)",4
558,9,Dead Man Walking (1995),4
883,519,"Treasure of the Sierra Madre, The (1948)",5
758,93,Welcome to the Dollhouse (1995),5
704,300,Air Force One (1997),2
524,269,"Full Monty, The (1997)",4
421,525,"Big Sleep, The (1946)",4
645,654,Chinatown (1974),5
881,192,Raging Bull (1980),5
851,1105,Firestorm (1998),4
698,1020,Gaslight (1944),2
59,380,Star Trek: Generations (1994),3
126,286,"English Patient, The (1996)",3
526,285,Secrets & Lies (1996),5
254,112,Flipper (1996),2
889,408,"Close Shave, A (1995)",3
887,284,Tin Cup (1996),4
886,685,Executive Decision (1996),2
223,477,Matilda (1996),3
826,849,Days of Thunder (1990),4
921,215,Field of Dreams (1989),4
304,879,"Peacemaker, The (1997)",3
901,259,George of the Jungle (1997),2
848,393,Mrs. Doubtfire (1993),5
486,547,"Young Poisoner's Handbook, The (1995)",3
405,703,Widows' Peak (1994),2
865,222,Star Trek: First Contact (1996),2
910,298,Face/Off (1997),2
438,301,In & Out (1997),4
349,546,Broken Arrow (1996),3
886,496,It's a Wonderful Life (1946),4
809,245,"Devil's Own, The (1997)",3
453,282,"Time to Kill, A (1996)",4
25,79,"Fugitive, The (1993)",4
833,175,Brazil (1985),4
815,195,"Terminator, The (1984)",4
883,796,Speechless (1994),3
85,1039,Hamlet (1996),4
749,429,"Day the Earth Stood Still, The (1951)",4
458,1039,Hamlet (1996),5
517,328,Conspiracy Theory (1997),3
577,183,Alien (1979),5
699,471,Courage Under Fire (1996),3
752,354,"Wedding Singer, The (1998)",2
593,121,Independence Day (ID4) (1996),4
286,473,James and the Giant Peach (1996),3
864,692,"American President, The (1995)",2
863,350,Fallen (1998),1
437,1142,When We Were Kings (1996),4
648,864,My Fellow Americans (1996),3
804,161,Top Gun (1986),4
776,674,Cat People (1982),3
453,82,Jurassic Park (1993),3
347,105,Sgt. Bilko (1996),2
784,304,Fly Away Home (1996),4
894,10,Richard III (1995),4
868,139,"Love Bug, The (1969)",1
939,597,Eraser (1996),4
663,591,Primal Fear (1996),3
921,202,Groundhog Day (1993),4
647,77,"Firm, The (1993)",4
290,136,Mr. Smith Goes to Washington (1939),4
540,117,"Rock, The (1996)",4
788,180,Apocalypse Now (1979),4
663,42,Clerks (1994),5
720,319,Everyone Says I Love You (1996),3
708,151,Willy Wonka and the Chocolate Factory (1971),4
865,71,"Lion King, The (1994)",1
806,1098,Flirting With Disaster (1996),4
862,519,"Treasure of the Sierra Madre, The (1948)",4
645,30,Belle de jour (1967),4
667,268,Chasing Amy (1997),3
650,315,Apt Pupil (1998),3
769,222,Star Trek: First Contact (1996),4
566,693,Casino (1995),5
313,216,When Harry Met Sally... (1989),4
666,498,"African Queen, The (1951)",5
883,1009,Stealing Beauty (1996),4
588,29,Batman Forever (1995),3
655,13,Mighty Aphrodite (1995),3
851,473,James and the Giant Peach (1996),4
394,12,"Usual Suspects, The (1995)",4
804,969,Winnie the Pooh and the Blustery Day (1968),4
916,5,Copycat (1995),3
648,585,Son in Law (1993),3
606,127,"Godfather, The (1972)",4
754,295,Breakdown (1997),4
846,490,To Catch a Thief (1955),4
854,757,Across the Sea of Time (1995),3
497,622,Swiss Family Robinson (1960),2
650,499,Cat on a Hot Tin Roof (1958),3
896,658,Pump Up the Volume (1990),4
647,177,"Good, The Bad and The Ugly, The (1966)",5
694,490,To Catch a Thief (1955),4
663,129,Bound (1996),3
715,176,Aliens (1986),5
864,629,Victor/Victoria (1982),3
668,596,"Hunchback of Notre Dame, The (1996)",3
627,135,2001: A Space Odyssey (1968),4
177,210,Indiana Jones and the Last Crusade (1989),4
643,656,M (1931),4
834,323,Dante's Peak (1997),2
503,237,Jerry Maguire (1996),4
642,569,Wolf (1994),2
218,288,Scream (1996),2
239,509,My Left Foot (1989),5
286,101,Heavy Metal (1981),5
771,381,Muriel's Wedding (1994),3
864,735,Philadelphia (1993),5
788,44,Dolores Claiborne (1994),4
716,213,"Room with a View, A (1986)",5
854,151,Willy Wonka and the Chocolate Factory (1971),4
838,28,Apollo 13 (1995),4
890,404,Pinocchio (1940),4
592,299,Hoodlum (1997),1
450,725,Exit to Eden (1994),3
880,568,Speed (1994),5
437,117,"Rock, The (1996)",1
943,450,Star Trek V: The Final Frontier (1989),1
151,491,"Adventures of Robin Hood, The (1938)",4
735,50,Star Wars (1977),5
56,636,Escape from New York (1981),4
870,772,Kids (1995),4
823,708,"Sex, Lies, and Videotape (1989)",4
627,511,Lawrence of Arabia (1962),4
255,219,"Nightmare on Elm Street, A (1984)",5
780,419,Mary Poppins (1964),4
840,708,"Sex, Lies, and Videotape (1989)",4
551,9,Dead Man Walking (1995),5
222,98,"Silence of the Lambs, The (1991)",4
230,499,Cat on a Hot Tin Roof (1958),4
893,815,One Fine Day (1996),3
405,443,"Birds, The (1963)",4
798,1285,Princess Caraboo (1994),3
889,33,Desperado (1995),5
737,32,Crumb (1994),4
846,630,"Great Race, The (1965)",3
854,150,Swingers (1996),3
731,64,"Shawshank Redemption, The (1994)",5
748,271,Starship Troopers (1997),3
750,327,Cop Land (1997),4
409,890,Mortal Kombat: Annihilation (1997),1
8,243,Jungle2Jungle (1997),2
886,1267,Clockers (1995),3
280,423,E.T. the Extra-Terrestrial (1982),5
774,585,Son in Law (1993),1
541,172,"Empire Strikes Back, The (1980)",5
727,556,Wild Bill (1995),2
653,521,"Deer Hunter, The (1978)",4
643,2,GoldenEye (1995),3
746,22,Braveheart (1995),4
665,546,Broken Arrow (1996),2
734,28,Apollo 13 (1995),4
864,9,Dead Man Walking (1995),5
885,662,Somewhere in Time (1980),3
883,661,High Noon (1952),4
579,210,Indiana Jones and the Last Crusade (1989),3
395,515,"Boot, Das (1981)",4
566,234,Jaws (1975),3
410,303,Ulee's Gold (1997),3
346,720,First Knight (1995),2
702,751,Tomorrow Never Dies (1997),4
452,153,"Fish Called Wanda, A (1988)",4
416,631,"Crying Game, The (1992)",3
788,1183,"Cowboy Way, The (1994)",2
497,441,"Amityville Horror, The (1979)",2
354,8,Babe (1995),5
882,275,Sense and Sensibility (1995),5
758,240,Beavis and Butt-head Do America (1996),3
864,25,"Birdcage, The (1996)",4
894,315,Apt Pupil (1998),4
793,118,Twister (1996),2
655,504,Bonnie and Clyde (1967),5
697,235,Mars Attacks! (1996),4
676,272,Good Will Hunting (1997),4
545,1188,Young Guns II (1990),3
232,172,"Empire Strikes Back, The (1980)",4
113,742,Ransom (1996),3
634,546,Broken Arrow (1996),4
506,712,Tin Men (1987),3
886,202,Groundhog Day (1993),3
878,194,"Sting, The (1973)",4
932,646,Once Upon a Time in the West (1969),4
707,387,"Age of Innocence, The (1993)",4
756,739,Pretty Woman (1990),4
868,145,"Lawnmower Man, The (1992)",1
655,676,"Crucible, The (1996)",2
901,662,Somewhere in Time (1980),4
655,1238,Full Speed (1996),2
727,28,Apollo 13 (1995),5
429,231,Batman Returns (1992),2
860,220,"Mirror Has Two Faces, The (1996)",3
629,270,Gattaca (1997),3
837,763,Happy Gilmore (1996),1
495,655,Stand by Me (1986),5
651,127,"Godfather, The (1972)",4
715,254,Batman & Robin (1997),1
922,153,"Fish Called Wanda, A (1988)",4
790,373,Judge Dredd (1995),3
844,207,Cyrano de Bergerac (1990),4
561,433,Heathers (1989),1
399,28,Apollo 13 (1995),2
431,328,Conspiracy Theory (1997),4
538,528,"Killing Fields, The (1984)",5
796,665,Alien 3 (1992),2
660,435,Butch Cassidy and the Sundance Kid (1969),4
416,1337,Larger Than Life (1996),1
475,269,"Full Monty, The (1997)",4
843,435,Butch Cassidy and the Sundance Kid (1969),2
155,300,Air Force One (1997),2
816,328,Conspiracy Theory (1997),4
675,86,"Remains of the Day, The (1993)",4
698,435,Butch Cassidy and the Sundance Kid (1969),3
840,186,"Blues Brothers, The (1980)",4
533,53,Natural Born Killers (1994),1
486,1611,Intimate Relations (1996),3
828,328,Conspiracy Theory (1997),3
506,739,Pretty Woman (1990),4
871,360,Wonderland (1997),3
618,111,"Truth About Cats & Dogs, The (1996)",3
84,815,One Fine Day (1996),4
796,356,"Client, The (1994)",4
841,313,Titanic (1997),5
886,783,Milk Money (1994),1
758,223,Sling Blade (1996),5
896,83,Much Ado About Nothing (1993),5
543,568,Speed (1994),3
747,83,Much Ado About Nothing (1993),4
803,325,Crash (1996),4
805,629,Victor/Victoria (1982),3
903,282,"Time to Kill, A (1996)",4
332,385,True Lies (1994),5
898,689,"Jackal, The (1997)",3
470,273,Heat (1995),3
846,11,Seven (Se7en) (1995),5
848,606,All About Eve (1950),4
506,204,Back to the Future (1985),5
457,367,Clueless (1995),4
864,569,Wolf (1994),3
846,662,Somewhere in Time (1980),3
823,425,Bob Roberts (1992),5
871,1431,Legal Deceit (1997),4
416,520,"Great Escape, The (1963)",5
503,347,Wag the Dog (1997),5
388,294,Liar Liar (1997),4
21,15,Mr. Holland's Opus (1995),4
833,521,"Deer Hunter, The (1978)",4
764,1046,Malice (1993),4
764,692,"American President, The (1995)",4
588,12,"Usual Suspects, The (1995)",5
793,100,Fargo (1996),4
498,269,"Full Monty, The (1997)",4
655,966,"Affair to Remember, An (1957)",3
823,170,Cinema Paradiso (1988),4
738,550,Die Hard: With a Vengeance (1995),3
881,654,Chinatown (1974),4
705,97,Dances with Wolves (1990),3
930,1315,Inventing the Abbotts (1997),3
650,625,"Sword in the Stone, The (1963)",3
568,1125,"Innocents, The (1961)",4
416,235,Mars Attacks! (1996),2
936,813,"Celluloid Closet, The (1995)",5
896,719,Canadian Bacon (1994),1
256,274,Sabrina (1995),5
331,8,Babe (1995),3
459,294,Liar Liar (1997),5
882,132,"Wizard of Oz, The (1939)",5
524,92,True Romance (1993),4
846,226,Die Hard 2 (1990),4
682,245,"Devil's Own, The (1997)",3
885,655,Stand by Me (1986),3
919,681,Wishmaster (1997),2
178,823,Mulholland Falls (1996),2
448,1062,Four Days in September (1997),5
749,227,Star Trek VI: The Undiscovered Country (1991),4
865,118,Twister (1996),1
833,234,Jaws (1975),3
620,172,"Empire Strikes Back, The (1980)",4
207,18,"White Balloon, The (1995)",2
749,763,Happy Gilmore (1996),1
308,449,Star Trek: The Motion Picture (1979),3
793,240,Beavis and Butt-head Do America (1996),4
880,380,Star Trek: Generations (1994),3
327,175,Brazil (1985),2
828,547,"Young Poisoner's Handbook, The (1995)",2
523,863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",4
303,1041,Forget Paris (1995),2
648,95,Aladdin (1992),3
210,132,"Wizard of Oz, The (1939)",4
758,175,Brazil (1985),4
669,168,Monty Python and the Holy Grail (1974),4
378,473,James and the Giant Peach (1996),3
901,1041,Forget Paris (1995),5
401,584,"Secret Garden, The (1993)",3
782,1668,Wedding Bell Blues (1996),3
728,287,Marvin's Room (1996),4
837,250,"Fifth Element, The (1997)",2
707,443,"Birds, The (1963)",3
826,540,Money Train (1995),3
886,10,Richard III (1995),3
866,889,"Tango Lesson, The (1997)",2
889,687,McHale's Navy (1997),2
831,313,Titanic (1997),5
236,282,"Time to Kill, A (1996)",5
543,200,"Shining, The (1980)",4
813,9,Dead Man Walking (1995),3
496,699,Little Women (1994),3
345,980,Mother Night (1996),4
620,78,Free Willy (1993),4
890,480,North by Northwest (1959),5
826,1409,"Swan Princess, The (1994)",2
673,307,"Devil's Advocate, The (1997)",3
883,724,Circle of Friends (1995),4
392,604,It Happened One Night (1934),5
454,687,McHale's Navy (1997),3
830,229,Star Trek III: The Search for Spock (1984),2
759,748,"Saint, The (1997)",4
326,199,"Bridge on the River Kwai, The (1957)",5
177,144,Die Hard (1988),5
332,350,Fallen (1998),4
884,268,Chasing Amy (1997),4
95,946,"Fox and the Hound, The (1981)",3
457,225,101 Dalmatians (1996),4
299,408,"Close Shave, A (1995)",4
151,1050,"Ghost and Mrs. Muir, The (1947)",4
943,765,Boomerang (1992),3
834,307,"Devil's Advocate, The (1997)",4
870,503,"Candidate, The (1972)",4
732,288,Scream (1996),4
865,847,Looking for Richard (1996),5
795,91,"Nightmare Before Christmas, The (1993)",5
519,874,Career Girls (1997),5
895,275,Sense and Sensibility (1995),5
774,318,Schindler's List (1993),1
833,194,"Sting, The (1973)",3
520,893,For Richer or Poorer (1997),2
504,161,Top Gun (1986),4
405,1564,To Cross the Rubicon (1991),1
807,588,Beauty and the Beast (1991),5
374,220,"Mirror Has Two Faces, The (1996)",2
387,588,Beauty and the Beast (1991),3
880,7,Twelve Monkeys (1995),3
735,764,If Lucy Fell (1996),3
380,196,Dead Poets Society (1989),4
926,340,Boogie Nights (1997),4
72,197,"Graduate, The (1967)",5
815,1,Toy Story (1995),5
710,202,Groundhog Day (1993),3
535,614,Giant (1956),5
645,506,Rebel Without a Cause (1955),5
378,64,"Shawshank Redemption, The (1994)",4
533,292,Rosewood (1997),4
269,11,Seven (Se7en) (1995),3
762,934,"Preacher's Wife, The (1996)",1
311,131,Breakfast at Tiffany's (1961),3
141,742,Ransom (1996),4
798,472,Dragonheart (1996),3
846,562,"Quick and the Dead, The (1995)",5
87,1180,I Love Trouble (1994),3
497,232,Young Guns (1988),3
731,486,Sabrina (1954),4
99,789,Swimming with Sharks (1995),4
709,554,Waterworld (1995),4
939,1277,Set It Off (1996),5
899,121,Independence Day (ID4) (1996),5
916,177,"Good, The Bad and The Ugly, The (1966)",3
500,10,Richard III (1995),3
921,228,Star Trek: The Wrath of Khan (1982),3
716,230,Star Trek IV: The Voyage Home (1986),3
751,172,"Empire Strikes Back, The (1980)",5
642,368,Bio-Dome (1996),4
889,31,Crimson Tide (1995),3
303,687,McHale's Navy (1997),1
398,607,Rebecca (1940),3
856,289,Evita (1996),1
886,726,Fluke (1995),1
495,418,Cinderella (1950),4
936,118,Twister (1996),3
835,1063,"Little Princess, A (1995)",4
933,367,Clueless (1995),4
788,112,Flipper (1996),3
90,69,Forrest Gump (1994),1
916,210,Indiana Jones and the Last Crusade (1989),4
773,288,Scream (1996),2
11,213,"Room with a View, A (1986)",4
788,9,Dead Man Walking (1995),4
378,1092,Dear God (1996),3
374,1206,Amos & Andrew (1993),2
766,176,Aliens (1986),2
843,420,Alice in Wonderland (1951),3
779,121,Independence Day (ID4) (1996),3
741,1016,Con Air (1997),3
805,451,Grease (1978),5
537,733,Go Fish (1994),3
504,664,"Paris, Texas (1984)",3
942,357,One Flew Over the Cuckoo's Nest (1975),4
840,580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",3
905,129,Bound (1996),4
923,291,Absolute Power (1997),4
336,25,"Birdcage, The (1996)",3
90,753,Burnt By the Sun (1994),4
788,879,"Peacemaker, The (1997)",4
907,283,Emma (1996),4
932,968,"Inspector General, The (1949)",4
123,187,"Godfather: Part II, The (1974)",4
934,1285,Princess Caraboo (1994),3
796,237,Jerry Maguire (1996),5
798,577,Coneheads (1993),2
933,168,Monty Python and the Holy Grail (1974),3
943,98,"Silence of the Lambs, The (1991)",5
235,96,Terminator 2: Judgment Day (1991),4
854,194,"Sting, The (1973)",3
747,655,Stand by Me (1986),3
327,161,Top Gun (1986),3
539,340,Boogie Nights (1997),2
842,315,Apt Pupil (1998),3
276,187,"Godfather: Part II, The (1974)",5
828,512,Wings of Desire (1987),5
464,259,George of the Jungle (1997),4
921,603,Rear Window (1954),3
144,72,"Mask, The (1994)",4
861,529,My Life as a Dog (Mitt liv som hund) (1985),5
806,47,Ed Wood (1994),4
792,596,"Hunchback of Notre Dame, The (1996)",3
776,483,Casablanca (1942),5
527,475,Trainspotting (1996),3
598,751,Tomorrow Never Dies (1997),3
130,88,Sleepless in Seattle (1993),2
385,568,Speed (1994),3
587,260,Event Horizon (1997),4
934,660,Fried Green Tomatoes (1991),5
804,1139,Hackers (1995),3
709,849,Days of Thunder (1990),4
18,612,Lost Horizon (1937),4
758,105,Sgt. Bilko (1996),2
234,655,Stand by Me (1986),3
843,473,James and the Giant Peach (1996),2
666,653,Touch of Evil (1958),4
785,56,Pulp Fiction (1994),4
903,179,"Clockwork Orange, A (1971)",5
314,1047,Multiplicity (1996),4
721,269,"Full Monty, The (1997)",5
514,796,Speechless (1994),4
326,202,Groundhog Day (1993),4
907,275,Sense and Sensibility (1995),5
9,7,Twelve Monkeys (1995),4
11,356,"Client, The (1994)",4
716,210,Indiana Jones and the Last Crusade (1989),5
782,349,Hard Rain (1998),3
932,649,Once Upon a Time in America (1984),4
721,58,Quiz Show (1994),2
592,97,Dances with Wolves (1990),4
804,99,Snow White and the Seven Dwarfs (1937),4
73,96,Terminator 2: Judgment Day (1991),2
34,289,Evita (1996),1
460,19,Antonia's Line (1995),5
912,15,Mr. Holland's Opus (1995),4
797,336,Playing God (1997),2
709,121,Independence Day (ID4) (1996),4
896,190,Henry V (1989),5
907,520,"Great Escape, The (1963)",5
721,942,What's Love Got to Do with It (1993),4
394,91,"Nightmare Before Christmas, The (1993)",4
618,172,"Empire Strikes Back, The (1980)",5
875,332,Kiss the Girls (1997),3
454,81,"Hudsucker Proxy, The (1994)",1
776,551,Lord of Illusions (1995),3
805,665,Alien 3 (1992),4
551,162,On Golden Pond (1981),5
592,526,Ben-Hur (1959),5
770,222,Star Trek: First Contact (1996),4
825,871,Vegas Vacation (1997),3
894,903,Afterglow (1997),4
682,932,First Kid (1996),1
736,294,Liar Liar (1997),3
807,386,Addams Family Values (1993),4
848,215,Field of Dreams (1989),5
870,514,Annie Hall (1977),5
792,125,Phenomenon (1996),3
451,358,Spawn (1997),1
839,255,My Best Friend's Wedding (1997),3
880,571,Another Stakeout (1993),2
790,391,Last Action Hero (1993),2
883,319,Everyone Says I Love You (1996),3
624,121,Independence Day (ID4) (1996),3
95,671,Bride of Frankenstein (1935),3
716,294,Liar Liar (1997),4
796,429,"Day the Earth Stood Still, The (1951)",4
774,406,Thinner (1996),1
541,931,"Island of Dr. Moreau, The (1996)",3
756,141,"20,000 Leagues Under the Sea (1954)",3
774,732,Dave (1993),1
704,488,Sunset Blvd. (1950),5
893,118,Twister (1996),4
697,546,Broken Arrow (1996),4
872,826,"Phantom, The (1996)",3
274,234,Jaws (1975),5
112,888,One Night Stand (1997),4
447,50,Star Wars (1977),5
825,118,Twister (1996),4
740,332,Kiss the Girls (1997),3
805,13,Mighty Aphrodite (1995),3
840,528,"Killing Fields, The (1984)",5
861,582,"Piano, The (1993)",2
769,118,Twister (1996),4
844,255,My Best Friend's Wedding (1997),3
854,1226,Night Falls on Manhattan (1997),4
486,106,Diabolique (1996),1
883,1592,"Magic Hour, The (1998)",5
224,924,White Squall (1996),3
187,710,Better Off Dead... (1985),4
738,252,"Lost World: Jurassic Park, The (1997)",4
610,480,North by Northwest (1959),5
848,166,Manon of the Spring (Manon des sources) (1986),5
426,136,Mr. Smith Goes to Washington (1939),4
887,597,Eraser (1996),5
682,28,Apollo 13 (1995),3
904,216,When Harry Met Sally... (1989),4
765,507,"Streetcar Named Desire, A (1951)",5
538,276,Leaving Las Vegas (1995),1
840,519,"Treasure of the Sierra Madre, The (1948)",5
588,178,12 Angry Men (1957),5
468,65,What's Eating Gilbert Grape (1993),3
647,1063,"Little Princess, A (1995)",3
870,582,"Piano, The (1993)",5
606,284,Tin Cup (1996),4
523,432,Fantasia (1940),5
524,302,L.A. Confidential (1997),5
622,763,Happy Gilmore (1996),4
